_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,data_source,data_location_type,data_raw_places,data_starting_trip,data_exit_ts,data_exit_fmt_time,data_exit_local_dt_year,data_exit_local_dt_month,data_exit_local_dt_day,data_exit_local_dt_hour,data_exit_local_dt_minute,data_exit_local_dt_second,data_exit_local_dt_weekday,data_exit_local_dt_timezone,data_enter_ts,data_enter_local_dt_year,data_enter_local_dt_month,data_enter_local_dt_day,data_enter_local_dt_hour,data_enter_local_dt_minute,data_enter_local_dt_second,data_enter_local_dt_weekday,data_enter_local_dt_timezone,data_enter_fmt_time,data_ending_trip,data_duration,data_location_longitude,data_location_latitude,location_geom_nrel,location_geom_nrel_zipcode
5fe3bf22afdfe64c2dcdcb5b,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe3bf21afdfe64c2dcdcaf0'), ObjectId('5fe3bf21afdfe64c2dcdcaf0')]",5fe3cd2fe19b309fde96345a,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3bf22afdfe64c2dcdcb31,499.3066961765289,,,,
5fe3bf239c2552f45410b0f8,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3bf229c2552f45410b0ba'), ObjectId('5fe3bf229c2552f45410b0ba')]",5fe502ba7f31e4fbe7e0e594,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3bf239c2552f45410b0c0,1455.1549406051636,,,,
5fe3bf4bafdfe64c2dcdcb7e,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3bf4aafdfe64c2dcdcb70'), ObjectId('5fe3bf4aafdfe64c2dcdcb70')]",5fe3bf4bafdfe64c2dcdcb77,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3bf4bafdfe64c2dcdcb76,0.0,,,,
5fe3bf4bafdfe64c2dcdcb7f,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3bf4aafdfe64c2dcdcb6e'), ObjectId('5fe3bf4aafdfe64c2dcdcb6e')]",5fe3cd36541c86da5333e571,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3bf4bafdfe64c2dcdcb77,150.40966057777402,,,,
5fe3cd30e19b309fde96348b,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe3cd2fe19b309fde963450'), ObjectId('5fe3cd2fe19b309fde963450')]",5fe3cd2fe19b309fde963471,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3cd2fe19b309fde96345a,247.1726109981537,,,,
5fe3cd30e19b309fde96348c,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe3cd2fe19b309fde963452'), ObjectId('5fe3cd2fe19b309fde963452')]",5fe4d865c15c95b01aa1e63e,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3cd2fe19b309fde963471,68734.93825054169,,,,
5fe3cd36541c86da5333e5cf,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3cd36541c86da5333e567'), ObjectId('5fe3cd36541c86da5333e567')]",5fe3cd36541c86da5333e591,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3cd36541c86da5333e571,604.629533290863,,,,
5fe3cd36541c86da5333e5d0,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3cd36541c86da5333e569'), ObjectId('5fe3cd36541c86da5333e569')]",5fe3db4032d4d87ceeaa9f46,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3cd36541c86da5333e591,353.14148426055914,,,,
5fe3db4032d4d87ceeaa9f7a,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3db3f32d4d87ceeaa9f3a'), ObjectId('5fe3db3f32d4d87ceeaa9f3a')]",5fe3db4032d4d87ceeaa9f6d,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db4032d4d87ceeaa9f46,5.0,,,,
5fe3db4032d4d87ceeaa9f7b,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3db3f32d4d87ceeaa9f3e'), ObjectId('5fe3db3f32d4d87ceeaa9f3e')]",5fe3db4032d4d87ceeaa9f6e,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db4032d4d87ceeaa9f6d,0.0,,,,
5fe3db4032d4d87ceeaa9f7c,c8b9fe22-86f8-449a-b64f-c18a8d20eefc,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3db3f32d4d87ceeaa9f3c'), ObjectId('5fe3db3f32d4d87ceeaa9f3c')]",5fe76d73b31373d68b1eb014,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db4032d4d87ceeaa9f6e,5.0,,,,
5fe3db43b8f63aa7a6e6e3a8,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe3db41b8f63aa7a6e6e33f'), ObjectId('5fe3db41b8f63aa7a6e6e33f')]",5fe3db42b8f63aa7a6e6e376,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db42b8f63aa7a6e6e34c,1443.9697337150574,,,,
5fe3db43b8f63aa7a6e6e3a9,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe3db41b8f63aa7a6e6e341'), ObjectId('5fe3db41b8f63aa7a6e6e341')]",5fe4056edcecc2eab24bdfed,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db42b8f63aa7a6e6e376,5.0,,,,
5fe3db6632d4d87ceeaaa021,113aef67-400e-4e21-a29f-d04e50fc42ea,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3db6232d4d87ceeaa9f95'), ObjectId('5fe3db6232d4d87ceeaa9f95')]",5fe4f4a6c49937ff00cb5195,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3db6532d4d87ceeaa9faa,72568.83135032654,,,,
5fe3f771a4ae727fc151df07,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe3f76ca4ae727fc151dca0'), ObjectId('5fe3f76ca4ae727fc151dca0')]",5fe4ae4521e31f6ce89b32be,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe3f76fa4ae727fc151dcb4,44123.35330820084,,,,
5fe4056edcecc2eab24bdffa,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4056edcecc2eab24bdfe7'), ObjectId('5fe4056edcecc2eab24bdfe7')]",5fe4056edcecc2eab24bdfee,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe4056edcecc2eab24bdfed,0.0,,,,
5fe4056edcecc2eab24bdffb,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4056edcecc2eab24bdfe5'), ObjectId('5fe4056edcecc2eab24bdfe5')]",5fe4137cfa14f10892b6a1e6,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe4056edcecc2eab24bdfee,2195.151846408844,,,,
5fe4137dfa14f10892b6a228,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4137cfa14f10892b6a1dc'), ObjectId('5fe4137cfa14f10892b6a1dc')]",5fe4137cfa14f10892b6a209,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe4137cfa14f10892b6a1e6,404.9600999355316,,,,
5fe4137dfa14f10892b6a229,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4137cfa14f10892b6a1de'), ObjectId('5fe4137cfa14f10892b6a1de')]",5fe4219907775f4b429b4df0,,,2020.0,12.0,23.0,,,,2.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe4137cfa14f10892b6a209,736.3976776599884,,,,
5fe42188fb920b458ffa6fe1,feabfccd-dd6c-4e8e-8517-9d7177042483,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe42187fb920b458ffa6fc6'), ObjectId('5fe42187fb920b458ffa6fc6'), ObjectId('5fe43dac09739b62fd61cc6b'), ObjectId('5fe43dac09739b62fd61cc6d'), ObjectId('5fe4a01ddfac2b8daf825dbb'), ObjectId('5fe4a01ddfac2b8daf825dbf'), ObjectId('5fe4a01ddfac2b8daf825dbd')]",5fe4a01edfac2b8daf825dcb,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe42188fb920b458ffa6fcc,32641.915967464447,,,,
5fe4219907775f4b429b4e12,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,23,,,,2,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4219807775f4b429b4dea'), ObjectId('5fe4219807775f4b429b4dea'), ObjectId('5fe4ca4e97a413352f61a8c8'), ObjectId('5fe4ca4e97a413352f61a8c6')]",5fe4d85a628abdffff66067f,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe4219907775f4b429b4df0,47519.855999946594,,,,
5fe4a01edfac2b8daf825deb,feabfccd-dd6c-4e8e-8517-9d7177042483,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4a01ddfac2b8daf825dc1'), ObjectId('5fe4a01ddfac2b8daf825dc1')]",5fe4f47b7d9a802a9bf1fcaf,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4a01edfac2b8daf825dcb,18434.36115670204,,,,
5fe4ae4721e31f6ce89b331e,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4ae4221e31f6ce89b32b9'), ObjectId('5fe4ae4221e31f6ce89b32b9')]",5fe4bc48320b1be76cbc5100,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4ae4521e31f6ce89b32be,478.3641457557678,,,,
5fe4bc48320b1be76cbc5179,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4bc47320b1be76cbc50fb'), ObjectId('5fe4bc47320b1be76cbc50fb')]",5fe4ca57e3359e25ca4cd24e,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4bc48320b1be76cbc5100,817.8719012737274,,,,
5fe4ca57e3359e25ca4cd294,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4ca56e3359e25ca4cd246'), ObjectId('5fe4ca56e3359e25ca4cd246')]",5fe4e677fe58cc3c5688aeaa,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4ca57e3359e25ca4cd24e,5989.499700784681,,,,
5fe4d85b628abdffff6606a5,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4d85a628abdffff660679'), ObjectId('5fe4d85a628abdffff660679')]",5fe51099d3ba09f5a11df62b,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4d85a628abdffff66067f,14515.682366371155,,,,
5fe4d865c15c95b01aa1e677,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4d864c15c95b01aa1e638'), ObjectId('5fe4d864c15c95b01aa1e638')]",5fe4e66a210391f41946073a,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4d865c15c95b01aa1e63e,2110.5324177742004,,,,
60178c128867ffe521662583,feabfccd-dd6c-4e8e-8517-9d7177042483,server,,America/Los_Angeles,2021,1,31,,,,6,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,[ObjectId('60178c118867ffe521662566')],,,,,,,,,,,,,2021.0,1.0,31.0,,,,6.0,America/Denver,,60178c128867ffe52166256c,,,,,
5fe4e66a210391f419460772,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4e669210391f419460730'), ObjectId('5fe4e669210391f419460730')]",5fe4e66a210391f419460756,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4e66a210391f41946073a,1077.6320736408234,,,,
5fe4e66a210391f419460773,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4e669210391f419460732'), ObjectId('5fe4e669210391f419460732')]",5fe4f485b8679a1087b6a6b6,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4e66a210391f419460756,1525.7193131446838,,,,
5fe4e677afadb4043d710e18,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4e676afadb4043d710df0'), ObjectId('5fe4e676afadb4043d710df0')]",5fe4e677afadb4043d710dfa,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4e677afadb4043d710df9,31.58199977874756,,,,
5fe4e677afadb4043d710e19,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4e676afadb4043d710dee'), ObjectId('5fe4e676afadb4043d710dee')]",5fe4f474c49937ff00cb513a,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4e677afadb4043d710dfa,4404.5368716716775,,,,
5fe4e678fe58cc3c5688af00,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4e677fe58cc3c5688aea5'), ObjectId('5fe4e677fe58cc3c5688aea5')]",5fe4f4887d9a802a9bf1fd15,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4e677fe58cc3c5688aeaa,103.33183145523071,,,,
5fe4f474c49937ff00cb5160,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4f473c49937ff00cb5131'), ObjectId('5fe4f473c49937ff00cb5131')]",5fe5109d6c1a43316f578419,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f474c49937ff00cb513a,5815.54407763481,,,,
5fe4f47b7d9a802a9bf1fcf6,feabfccd-dd6c-4e8e-8517-9d7177042483,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4f47a7d9a802a9bf1fca9'), ObjectId('5fe4f47a7d9a802a9bf1fca9')]",5fe51ea38459c1c1e6b2bfaa,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f47b7d9a802a9bf1fcaf,10964.240877628326,,,,
5fe4f486b8679a1087b6a6fa,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4f485b8679a1087b6a6ac'), ObjectId('5fe4f485b8679a1087b6a6ac')]",5fe4f485b8679a1087b6a6e1,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f485b8679a1087b6a6b6,531.6009366512299,,,,
5fe4f486b8679a1087b6a6fb,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe4f485b8679a1087b6a6ae'), ObjectId('5fe4f485b8679a1087b6a6ae')]",5fe502887f31e4fbe7e0e530,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f485b8679a1087b6a6e1,794.923299074173,,,,
5fe4f4897d9a802a9bf1fd70,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4f4887d9a802a9bf1fd0c'), ObjectId('5fe4f4887d9a802a9bf1fd0c')]",5fe510a66c1a43316f578467,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f4887d9a802a9bf1fd15,7253.258690834045,,,,
5fe4f4a7c49937ff00cb51c3,113aef67-400e-4e21-a29f-d04e50fc42ea,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe4f4a5c49937ff00cb518c'), ObjectId('5fe4f4a5c49937ff00cb518c')]",5fe502c87f31e4fbe7e0e677,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe4f4a6c49937ff00cb5195,1606.643815279007,,,,
5fe502897f31e4fbe7e0e56e,1044195f-af9e-43d4-9407-60594e5e9938,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe502887f31e4fbe7e0e52a'), ObjectId('5fe502887f31e4fbe7e0e52a')]",5fe51ebad4aa2f291537594b,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe502887f31e4fbe7e0e530,6211.8749511241895,,,,
5fe502bb7f31e4fbe7e0e657,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe502b77f31e4fbe7e0e584'), ObjectId('5fe502b77f31e4fbe7e0e584'), ObjectId('5fe502b77f31e4fbe7e0e586'), ObjectId('5fe502b77f31e4fbe7e0e588')]",5fe502bb7f31e4fbe7e0e631,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,23.0,,,,2.0,America/Denver,,5fe502ba7f31e4fbe7e0e594,58008.000010252,,,,
5fe502bb7f31e4fbe7e0e658,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe502b87f31e4fbe7e0e58c'), ObjectId('5fe502b87f31e4fbe7e0e58c')]",5fe502bb7f31e4fbe7e0e632,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe502bb7f31e4fbe7e0e631,0.0,,,,
5fe502bb7f31e4fbe7e0e659,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe502b87f31e4fbe7e0e58a'), ObjectId('5fe502b87f31e4fbe7e0e58a')]",5fe510a75489f2a1168940f7,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe502bb7f31e4fbe7e0e632,830.0466649532318,,,,
5fe502c97f31e4fbe7e0e6ba,113aef67-400e-4e21-a29f-d04e50fc42ea,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe502c77f31e4fbe7e0e668'), ObjectId('5fe502c77f31e4fbe7e0e668')]",5fe51ec98459c1c1e6b2c08b,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe502c87f31e4fbe7e0e677,5112.013989686966,,,,
5fe51099d3ba09f5a11df66c,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe51098d3ba09f5a11df625'), ObjectId('5fe51098d3ba09f5a11df625')]",5fe51ea4d4aa2f29153758f9,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe51099d3ba09f5a11df62b,607.7572777271272,,,,
5fe5109d6c1a43316f57844b,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe5109c6c1a43316f57840d'), ObjectId('5fe5109c6c1a43316f57840d')]",5fe51eb75dbfafa18aad16af,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe5109d6c1a43316f578419,383.101033449173,,,,
5fe510a66c1a43316f57848a,e7b24d99-324d-4d6d-b247-9edc87d3c848,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe510a56c1a43316f57845b'), ObjectId('5fe510a56c1a43316f57845b')]",5fe51ec65dbfafa18aad1741,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe510a66c1a43316f578467,191.84347939491272,,,,
5fe510a75489f2a116894124,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe510a65489f2a1168940f1'), ObjectId('5fe510a65489f2a1168940f1')]",5fe51eb68459c1c1e6b2c02a,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe510a75489f2a1168940f7,4013.863191843033,,,,
5fe51ea38459c1c1e6b2bfba,feabfccd-dd6c-4e8e-8517-9d7177042483,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe51ea28459c1c1e6b2bfa4'), ObjectId('5fe51ea28459c1c1e6b2bfa4')]",5fe6d29e315dec3a5dc7bc1d,,,2020.0,12.0,25.0,,,,4.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe51ea38459c1c1e6b2bfaa,108311.26424837114,,,,
5fe51ea4d4aa2f291537592f,960835ac-9d8a-421d-8b8a-bf816f8a4b92,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,Point,"[ObjectId('5fe51ea4d4aa2f29153758f3'), ObjectId('5fe51ea4d4aa2f29153758f3')]",5fe52cbfafe20ae79f4ef8fb,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe51ea4d4aa2f29153758f9,821.9118773937225,,,,
5fe51eb78459c1c1e6b2c068,898b1a5e-cdd4-4a0c-90e4-942fa298e456,server,,America/Los_Angeles,2020,12,24,,,,3,America/Los_Angeles,,DwellSegmentationDistFilter,Point,"[ObjectId('5fe51eb58459c1c1e6b2c021'), ObjectId('5fe51eb58459c1c1e6b2c021')]",5fe52cc5d879e35c5d501653,,,2020.0,12.0,24.0,,,,3.0,America/Denver,,2020.0,12.0,24.0,,,,3.0,America/Denver,,5fe51eb68459c1c1e6b2c02a,36.57223343849182,,,,
