_id,perno,metadata_platform,metadata_write_ts,metadata_time_zone,metadata_write_local_dt_year,metadata_write_local_dt_month,metadata_write_local_dt_day,metadata_write_local_dt_hour,metadata_write_local_dt_minute,metadata_write_local_dt_second,metadata_write_local_dt_weekday,metadata_write_local_dt_timezone,metadata_write_fmt_time,data_source,data_end_ts,data_end_local_dt_year,data_end_local_dt_month,data_end_local_dt_day,data_end_local_dt_hour,data_end_local_dt_minute,data_end_local_dt_second,data_end_local_dt_weekday,data_end_local_dt_timezone,data_end_fmt_time,data_end_loc_type,data_raw_trip,data_start_ts,data_start_local_dt_year,data_start_local_dt_month,data_start_local_dt_day,data_start_local_dt_hour,data_start_local_dt_minute,data_start_local_dt_second,data_start_local_dt_weekday,data_start_local_dt_timezone,data_start_fmt_time,data_start_loc_type,data_duration,data_distance,data_start_place,data_end_place,data_cleaned_trip,data_user_input_mode_confirm,data_user_input_purpose_confirm,data_user_input_replaced_mode,data_end_loc_longitude,data_end_loc_latitude,data_start_loc_longitude,data_start_loc_latitude,data_distance_miles,start_loc_geom_nrel,end_loc_geom_nrel,start_loc_geom_nrel_zipcode,end_loc_geom_nrel_zipcode
600533275e173ffb99e0763a,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa71a19bc2ce3521c095805,,2020,11,7,,,,5,America/Denver,,Point,991.8072423934937,5129.093322152213,5fa6e1dc1b2a3dca4861c346,5fa71a1bbc2ce3521c095837,5fa71a1abc2ce3521c09580f,bus,shopping,same_mode,,,,,3.1870698466790426,,,,
600533275e173ffb99e0763b,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa728286bce38256432f00a,,2020,11,7,,,,5,America/Denver,,Point,364.955662727356,913.352212442354,5fa71a1bbc2ce3521c095837,5fa7282a6bce38256432f03f,5fa728296bce38256432f015,skateboard,transit_transfer,same_mode,,,,,0.567530577597518,,,,
600533275e173ffb99e0763c,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa728286bce38256432f00c,,2020,11,7,,,,5,America/Denver,,Point,603.7772397994995,3717.4566131362535,5fa7282a6bce38256432f03f,5fa7282a6bce38256432f040,5fa728296bce38256432f026,bus,home,same_mode,,,,,2.3099197331610872,,,,
600533275e173ffb99e0763d,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa73634c7f4e0588b1504ed,,2020,11,7,,,,5,America/Denver,,Point,718.9373226165771,5605.622334097825,5fa7282a6bce38256432f040,5fa73636c7f4e0588b150515,5fa73635c7f4e0588b1504f7,train,shopping,same_mode,,,,,3.4831711553606994,,,,
600533275e173ffb99e0763e,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,7,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,7,,,,5,America/Denver,,Point,5fa7444c457acf5180a0d674,,2020,11,7,,,,5,America/Denver,,Point,1736.2659072875974,6910.388725949222,5fa73636c7f4e0588b150515,5fa7444d457acf5180a0d6bf,5fa7444d457acf5180a0d67e,train,home,same_mode,,,,,4.2939151530317945,,,,
600533275e173ffb99e0763f,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,12,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,12,,,,3,America/Denver,,Point,5fad8774c80b84b610fe7736,,2020,11,12,,,,3,America/Denver,,Point,228.63199996948242,720.1729225449741,5fad8775c80b84b610fe7757,5fad8775c80b84b610fe7758,5fad8774c80b84b610fe7744,skateboard,personal_med,bus,,,,,0.4474945690546931,,,,
600533275e173ffb99e07640,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,12,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,12,,,,3,America/Denver,,Point,5fadcdb33d701a0b557396f6,,2020,11,12,,,,3,America/Denver,,Point,369.23976469039917,744.1948860087421,5fad8775c80b84b610fe7758,5fadcdb43d701a0b5573970e,5fadcdb43d701a0b557396fd,shared_ride,personal_med,same_mode,,,,,0.4624211205141381,,,,
600533275e173ffb99e07641,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,12,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,12,,,,3,America/Denver,,Point,5faddbd9d9134061db177fd5,,2020,11,12,,,,3,America/Denver,,Point,1136.2430000305174,3414.9764310245305,5faddbdbd9134061db178022,5faddbdbd9134061db178023,5faddbdad9134061db177fe3,shared_ride,personal_med,same_mode,,,,,2.121967319922144,,,,
600533275e173ffb99e07642,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,12,,,,3,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,12,,,,3,America/Denver,,Point,5faddbd9d9134061db177fd9,,2020,11,12,,,,3,America/Denver,,Point,525.5855057239531,1395.2812904275052,5faddbdbd9134061db178023,5faddbdbd9134061db178024,5faddbdbd9134061db17800c,shared_ride,personal_med,same_mode,,,,,0.8669873307142293,,,,
600533275e173ffb99e07643,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,21,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,21,,,,5,America/Denver,,Point,5fb956db8a712323d8730f79,,2020,11,21,,,,5,America/Denver,,Point,222.7019999027252,359.0314692760354,5fb956db8a712323d8730f8e,5fb956db8a712323d8730f8f,5fb956db8a712323d8730f83,skateboard,shopping,same_mode,,,,,0.2230917430955194,,,,
600533275e173ffb99e07644,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,21,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,21,,,,5,America/Denver,,Point,5fb964e598b0252b7d58a5f5,,2020,11,21,,,,5,America/Denver,,Point,4377.507409334183,13456.874730264091,5fb956db8a712323d8730f8f,5fb964e698b0252b7d58a692,5fb964e698b0252b7d58a5fc,bus,home,same_mode,,,,,8.361711708018927,,,,
600533285e173ffb99e07645,1d292b85-c549-409a-a10d-746e957582a0,server,,America/Los_Angeles,2020,11,21,,,,5,America/Los_Angeles,,DwellSegmentationTimeFilter,,2020,11,21,,,,5,America/Denver,,Point,5fb972f63e32f8ee142d5c6d,,2020,11,21,,,,5,America/Denver,,Point,351.4424521923065,1123.4833008013507,5fb964e698b0252b7d58a692,5fb972f73e32f8ee142d5c97,5fb972f73e32f8ee142d5c78,skateboard,exercise,same_mode,,,,,0.698099942102236,,,,
